id_time,n_flows,n_packets,n_bytes,sum_n_dest_asn,average_n_dest_asn,std_n_dest_asn,sum_n_dest_ports,average_n_dest_ports,std_n_dest_ports,sum_n_dest_ip,average_n_dest_ip,std_n_dest_ip,tcp_udp_ratio_packets,tcp_udp_ratio_bytes,dir_ratio_packets,dir_ratio_bytes,avg_duration,avg_ttl
39672,20,137,34052,14,3.5,1.91,15,3.75,2.22,19,4.75,3.5,0.74,0.75,0.55,0.54,75.42,204.87
39673,31,2958,1589099,21,7.0,3.61,12,4.0,1.0,29,9.67,7.37,0.89,0.93,0.38,0.15,1.62,130.19
39674,75,11101,7673899,27,9.0,6.0,11,3.67,2.08,55,18.33,14.19,0.91,0.96,0.46,0.23,10.85,111.16
39675,81,7628,6288608,33,8.25,6.75,21,5.25,2.5,55,13.75,12.61,0.88,0.89,0.37,0.23,6.26,122.59
39676,35,229,48186,20,5.0,2.83,13,3.25,0.96,29,7.25,5.06,0.78,0.75,0.52,0.48,7.89,130.52
39677,38,438,166407,20,5.0,4.08,16,4.0,1.63,34,8.5,8.5,0.98,1.0,0.59,0.49,5.6,150.89
39678,32,240,56454,21,10.5,3.54,9,4.5,0.71,29,14.5,7.78,0.86,0.95,0.36,0.19,3.38,86.16
39679,29,882,271648,17,5.67,4.62,12,4.0,1.73,22,7.33,5.77,0.97,0.99,0.64,0.51,12.74,128.35
39680,20,165,40614,13,6.5,3.54,9,4.5,2.12,18,9.0,7.07,0.89,0.97,0.5,0.42,1.49,98.2
39681,23,187,58993,12,4.0,3.61,9,3.0,2.0,18,6.0,7.0,0.94,0.99,0.59,0.53,5.09,117.2
39682,24,177,31385,16,4.0,2.16,17,4.25,2.22,22,5.5,3.42,0.91,0.96,0.34,0.3,7.26,179.24
39683,26,3195,1009352,17,4.25,1.89,13,3.25,0.5,24,6.0,5.35,0.77,0.67,0.52,0.49,5.71,177.49
39684,21,208,48024,11,5.5,6.36,8,4.0,2.83,17,8.5,9.19,0.88,0.96,0.64,0.6,23.38,131.9
39685,14,104,21197,10,3.33,3.21,9,3.0,2.0,11,3.67,3.06,0.98,0.99,0.62,0.57,1.78,168.09
39686,19,153,59606,12,4.0,3.46,9,3.0,1.73,16,5.33,4.93,0.8,0.82,0.48,0.51,0.93,119.44
39687,27,136,23930,21,10.5,6.36,16,8.0,1.41,24,12.0,8.49,0.89,0.92,0.48,0.34,10.78,96.85
39688,11,99,18580,7,2.33,0.58,9,3.0,1.73,10,3.33,2.31,0.79,0.68,0.52,0.65,28.77,142.07
39689,29,124,28533,21,5.25,2.63,17,4.25,1.5,26,6.5,5.07,0.83,0.82,0.24,0.29,6.09,142.25
39690,24,181,33867,14,3.5,2.38,15,3.75,2.22,23,5.75,5.56,0.96,0.98,0.66,0.61,9.21,168.95
39691,23,230,81121,14,3.5,1.73,15,3.75,0.5,21,5.25,1.5,0.98,0.99,0.34,0.28,8.53,171.47
39692,30,233,52001,20,6.67,5.69,15,5.0,4.36,27,9.0,8.72,0.84,0.81,0.61,0.5,5.53,145.69
39693,28,205,38341,20,6.67,4.04,13,4.33,3.21,26,8.67,6.66,0.96,0.98,0.67,0.63,9.14,137.69
39694,26,832,380837,20,6.67,3.21,11,3.67,2.08,24,8.0,5.0,0.92,0.95,0.53,0.3,26.05,124.65
39695,19,184,67386,15,5.0,3.61,14,4.67,2.08,19,6.33,4.16,0.98,0.99,0.37,0.22,10.83,159.6
39696,25,1205,648036,17,4.25,3.4,15,3.75,1.71,23,5.75,4.99,0.92,0.91,0.41,0.41,9.39,133.68
39697,21,113,20813,16,5.33,4.93,15,5.0,3.61,20,6.67,6.43,0.79,0.74,0.5,0.4,0.57,199.54
39698,25,129,43788,17,4.25,5.32,18,4.5,4.51,23,5.75,6.95,0.99,1.0,0.53,0.46,5.95,191.58
39699,18,103,21622,14,3.5,4.04,11,2.75,1.5,17,4.25,4.03,0.94,0.93,0.48,0.41,0.05,216.36
39700,19,1516,253311,15,7.5,9.19,12,6.0,7.07,17,8.5,10.61,1.0,1.0,0.47,0.53,26.54,171.86
39701,16,91,16810,11,5.5,4.95,9,4.5,3.54,14,7.0,7.07,0.97,0.98,0.44,0.29,2.67,177.22
39702,25,270,78156,12,6.0,4.24,11,5.5,3.54,22,11.0,11.31,0.99,1.0,0.36,0.26,5.89,135.28
39703,19,107,17599,13,6.5,6.36,12,6.0,5.66,15,7.5,7.78,0.72,0.63,0.62,0.66,0.56,142.89
39704,31,439,111144,14,3.5,3.79,16,4.0,3.56,27,6.75,8.92,0.9,0.87,0.5,0.48,6.27,171.55
39705,20,149,35842,16,5.33,4.16,13,4.33,2.08,20,6.67,5.69,0.73,0.76,0.42,0.33,0.19,182.01
39706,23,2480,747024,13,4.33,3.51,12,4.0,1.73,20,6.67,5.69,1.0,1.0,0.58,0.53,12.7,149.56
39707,15,92,16784,10,3.33,1.53,11,3.67,1.15,13,4.33,2.31,0.75,0.73,0.54,0.58,12.84,139.48
39708,38,519,174665,19,4.75,4.27,19,4.75,2.75,37,9.25,11.3,0.98,1.0,0.62,0.59,0.84,173.45
39709,27,111,19719,17,4.25,2.22,18,4.5,2.65,23,5.75,4.99,0.85,0.86,0.44,0.43,4.67,163.68
39710,19,767,110072,13,6.5,4.95,8,4.0,1.41,16,8.0,7.07,0.86,0.57,0.34,0.26,28.32,103.66
39711,21,188,45273,13,4.33,1.53,13,4.33,1.53,18,6.0,4.36,0.85,0.66,0.47,0.45,3.78,155.14
39712,25,131,33130,14,4.67,2.52,18,6.0,4.0,22,7.33,6.11,0.96,0.98,0.32,0.26,8.59,177.35
39713,17,894,197315,12,3.0,0.82,13,3.25,0.96,17,4.25,2.06,0.84,0.78,0.68,0.69,11.89,150.05
39714,27,128,33746,16,4.0,3.37,15,3.75,2.36,22,5.5,5.74,0.82,0.82,0.36,0.34,1.64,166.05
39715,20,205,61165,12,4.0,2.0,13,4.33,1.15,18,6.0,3.61,0.98,0.99,0.42,0.36,1.01,175.37
39716,20,156,35796,11,5.5,4.95,12,6.0,4.24,17,8.5,7.78,0.96,0.98,0.54,0.55,19.55,188.62
39717,15,2285,695894,11,3.67,3.06,10,3.33,2.52,14,4.67,4.73,0.92,0.88,0.58,0.55,10.87,187.92
39718,26,701,105624,19,4.75,4.35,17,4.25,3.4,25,6.25,7.27,0.99,0.99,0.4,0.4,5.68,214.73
39719,20,100,24923,13,3.25,2.5,13,3.25,1.26,19,4.75,4.19,0.98,0.99,0.46,0.45,7.04,197.0
39720,22,186,36860,12,3.0,3.56,14,3.5,3.0,19,4.75,5.19,0.96,0.92,0.47,0.41,13.83,171.75
39721,25,729,92738,15,3.75,2.22,18,4.5,2.38,25,6.25,5.85,0.99,1.0,0.36,0.36,16.1,198.48
39723,15,123,21923,12,3.0,2.16,14,3.5,2.38,14,3.5,2.65,1.0,1.0,0.52,0.46,10.01,199.88
39724,19,172,35714,12,3.0,3.37,9,2.25,1.26,15,3.75,4.19,0.95,0.98,0.57,0.51,2.34,139.84
39725,20,136,30015,13,3.25,2.63,14,3.5,1.73,18,4.5,3.7,0.8,0.81,0.44,0.42,8.15,215.46
39726,17,79,16999,12,4.0,5.2,12,4.0,3.46,15,5.0,5.2,0.94,0.98,0.52,0.47,8.03,209.14
39727,21,83,11239,17,4.25,3.4,15,3.75,2.06,19,4.75,3.77,0.89,0.87,0.7,0.69,8.5,144.43
39728,29,207,42481,18,6.0,3.46,19,6.33,1.53,26,8.67,5.51,0.96,0.96,0.39,0.29,6.39,181.67
39729,20,203,48853,11,3.67,3.79,11,3.67,1.15,17,5.67,4.62,0.98,0.99,0.48,0.43,2.16,203.08
39730,28,167,26750,19,6.33,4.93,19,6.33,3.21,24,8.0,6.08,0.97,0.97,0.4,0.3,10.14,161.14
39731,22,104,35287,13,3.25,1.89,16,4.0,1.83,20,5.0,3.56,0.97,0.99,0.3,0.23,1.04,165.8
39732,11,792,1033093,5,2.5,0.71,10,5.0,2.83,9,4.5,0.71,1.0,1.0,0.25,0.22,0.23,127.52
39733,21,75,9668,14,3.5,3.7,14,3.5,1.73,19,4.75,4.19,0.92,0.94,0.66,0.66,7.53,161.07
39734,18,227,81671,14,4.67,1.15,13,4.33,0.58,16,5.33,2.31,0.85,0.82,0.46,0.52,3.03,197.17
39735,18,177,45217,10,5.0,4.24,7,3.5,2.12,15,7.5,6.36,0.54,0.53,0.38,0.31,12.53,100.84
39736,17,58,4167,14,4.67,3.79,14,4.67,2.89,17,5.67,4.62,0.61,0.47,0.28,0.35,10.27,154.31
39737,24,119,13973,15,5.0,3.46,19,6.33,3.51,23,7.67,5.69,0.98,0.98,0.55,0.51,19.68,206.47
39738,29,171,30491,17,5.67,3.06,17,5.67,3.06,24,8.0,7.0,0.78,0.74,0.48,0.44,16.19,173.69
39739,21,251,80394,13,4.33,5.13,14,4.67,4.04,20,6.67,7.37,0.98,0.99,0.65,0.55,0.51,184.15
39740,26,138,20749,16,5.33,3.21,16,5.33,1.53,26,8.67,7.23,0.78,0.74,0.52,0.51,6.78,200.28
39741,17,99,17771,11,2.75,2.36,13,3.25,2.22,16,4.0,3.56,0.7,0.66,0.78,0.75,12.99,145.65
39742,10,50,8836,9,3.0,1.0,8,2.67,0.58,10,3.33,1.53,0.92,0.87,0.42,0.41,22.8,189.26
39743,31,224,55533,17,4.25,4.57,20,5.0,4.24,25,6.25,6.65,0.98,0.99,0.62,0.56,7.09,202.67
39744,21,74,15965,15,3.75,2.22,16,4.0,2.71,20,5.0,4.69,0.86,0.76,0.32,0.37,11.91,172.43
39745,13,27,3050,12,3.0,2.16,10,2.5,1.29,13,3.25,2.06,0.58,0.57,0.31,0.32,11.26,138.13
39746,21,119,24723,15,3.75,4.5,15,3.75,2.5,19,4.75,4.35,0.94,0.98,0.45,0.38,26.16,169.67
39747,29,232,49773,16,4.0,3.74,19,4.75,3.86,25,6.25,6.08,0.87,0.82,0.5,0.5,6.69,194.86
39748,17,126,31214,10,5.0,4.24,8,4.0,2.83,13,6.5,6.36,0.99,1.0,0.74,0.64,3.67,180.24
39749,132,5259,2357257,40,13.33,16.2,22,7.33,3.21,106,35.33,51.68,0.94,0.92,0.42,0.28,3.37,134.08
39750,87,9348,4801218,35,11.67,14.15,20,6.67,3.06,70,23.33,31.77,0.83,0.79,0.46,0.27,4.99,122.44
39751,95,5743,3777710,26,8.67,12.42,10,3.33,1.53,83,27.67,43.59,1.0,1.0,0.4,0.24,2.04,175.23
39752,71,1788,786307,26,8.67,11.59,13,4.33,4.16,62,20.67,32.35,0.99,1.0,0.64,0.47,7.59,128.88
39753,115,6938,4779337,40,13.33,11.37,18,6.0,2.65,90,30.0,35.16,0.97,0.95,0.44,0.27,7.25,127.1
39754,128,20953,4916998,45,11.25,15.22,22,5.5,2.08,111,27.75,46.18,0.97,0.94,0.61,0.45,3.98,185.92
39755,93,105159,12693369,30,7.5,8.74,15,3.75,2.06,70,17.5,25.36,1.0,1.0,0.6,0.47,8.39,169.72
39756,185,4186,2272399,42,10.5,11.7,19,4.75,1.5,142,35.5,59.04,0.88,0.73,0.45,0.42,6.1,164.55
39757,73,19601,8276717,31,10.33,10.97,15,5.0,2.65,63,21.0,26.06,1.0,1.0,0.54,0.25,8.38,142.25
39758,44,469,173477,24,6.0,6.06,17,4.25,2.22,40,10.0,12.03,0.87,0.9,0.42,0.29,3.22,115.76
39759,54,1235,361299,23,5.75,6.24,15,3.75,1.5,50,12.5,14.71,0.79,0.77,0.6,0.5,15.66,147.78
39760,123,6516,2163103,49,12.25,14.03,27,6.75,2.5,101,25.25,35.95,0.86,0.82,0.65,0.52,6.22,156.3
39761,76,1634,570826,37,9.25,7.27,27,6.75,2.06,66,16.5,18.56,0.88,0.75,0.39,0.29,9.71,131.0
39762,114,1994,678073,35,8.75,11.59,16,4.0,2.45,93,23.25,38.58,0.87,0.85,0.53,0.38,4.85,136.85
39763,76,41996,28708170,29,7.25,7.37,19,4.75,3.2,60,15.0,20.12,0.98,0.98,0.49,0.32,13.05,110.64
39764,40,813,309596,21,7.0,8.72,10,3.33,1.15,37,12.33,13.8,0.99,1.0,0.52,0.32,9.58,113.07
39765,64,762,219401,29,7.25,8.02,22,5.5,1.29,54,13.5,16.46,0.95,0.96,0.5,0.36,4.92,136.57
39766,38,405,178831,21,5.25,6.55,17,4.25,3.2,35,8.75,11.5,0.99,1.0,0.49,0.4,10.3,177.6
39767,51,16545,11155050,20,6.67,5.51,13,4.33,1.15,45,15.0,19.08,1.0,1.0,0.56,0.28,10.37,137.01
39768,118,44845,30050251,36,9.0,12.68,16,4.0,3.37,97,24.25,41.2,0.92,0.97,0.43,0.26,18.33,117.64
39769,74,1453,515394,28,9.33,12.74,7,2.33,1.53,56,18.67,28.88,0.99,1.0,0.46,0.3,6.79,152.89
39770,123,6482,6237296,43,14.33,13.01,15,5.0,2.65,103,34.33,28.59,0.93,0.93,0.35,0.33,12.65,124.83
39771,68,5250,3354553,23,5.75,5.91,14,3.5,3.11,53,13.25,19.41,1.0,1.0,0.4,0.24,8.2,163.75
39772,54,913,270754,25,8.33,8.5,13,4.33,2.08,50,16.67,20.43,0.99,1.0,0.65,0.56,6.94,158.93
39773,79,1629,943653,28,9.33,8.5,23,7.67,4.73,61,20.33,22.28,0.95,0.9,0.49,0.29,7.72,119.74
39774,71,12465,7736874,25,12.5,9.19,9,4.5,0.71,54,27.0,22.63,0.97,0.98,0.5,0.26,25.72,84.4
39775,145,23393,16627289,31,10.33,11.93,17,5.67,3.06,105,35.0,52.85,1.0,1.0,0.32,0.13,4.02,149.97
39776,94,3694,1770929,28,7.0,10.71,14,3.5,3.11,76,19.0,29.61,0.99,1.0,0.52,0.41,9.1,163.16
39777,55,1018,450518,29,14.5,4.95,12,6.0,0.0,49,24.5,13.44,0.96,0.98,0.46,0.2,10.26,89.2
39778,77,893,484538,29,7.25,5.74,19,4.75,2.22,67,16.75,18.46,0.94,0.92,0.34,0.17,11.07,123.98
39779,76,1056,324884,27,9.0,9.64,18,6.0,5.0,61,20.33,27.54,0.66,0.66,0.52,0.52,1.69,107.64
39780,69,793,235949,23,5.75,6.85,12,3.0,1.41,61,15.25,23.87,0.88,0.85,0.62,0.6,12.26,169.06
39781,78,2060,674736,32,8.0,9.49,12,3.0,1.83,75,18.75,30.24,0.69,0.69,0.61,0.55,8.66,163.9
39782,74,2452,1358623,30,10.0,9.64,16,5.33,2.08,61,20.33,27.47,0.91,0.87,0.57,0.37,6.01,157.95
39783,68,33050,22532072,21,5.25,7.18,15,3.75,1.71,51,12.75,19.52,1.0,1.0,0.54,0.41,5.41,156.33
39784,102,2294,707317,36,9.0,13.37,18,4.5,4.43,84,21.0,37.35,0.95,0.92,0.57,0.57,3.79,159.77
39785,66,1701,470294,27,9.0,13.0,13,4.33,3.21,58,19.33,29.16,0.89,0.86,0.59,0.51,23.46,104.64
39786,57,8319,5125925,33,8.25,14.5,13,3.25,3.86,52,13.0,23.34,0.75,0.75,0.55,0.44,5.4,162.21
39787,48,446,144581,30,7.5,7.9,16,4.0,1.41,44,11.0,14.07,0.85,0.8,0.5,0.52,1.78,177.98
39788,51,2711,1422774,20,6.67,7.23,12,4.0,2.0,46,15.33,21.39,0.7,0.63,0.47,0.29,6.59,136.28
39789,87,24734,15946821,30,7.5,7.85,20,5.0,2.16,71,17.75,26.89,1.0,1.0,0.26,0.19,9.11,140.7
39790,113,17226,11466141,31,15.5,19.09,17,8.5,7.78,76,38.0,49.5,1.0,1.0,0.38,0.15,3.72,110.8
39791,53,27789,17263538,26,8.67,9.07,15,5.0,1.0,47,15.67,19.35,1.0,1.0,0.39,0.12,22.27,148.97
39792,34,10533,7073997,20,6.67,7.23,10,3.33,1.53,33,11.0,14.73,0.96,0.96,0.62,0.41,11.0,139.66
39793,73,14715,9775369,26,8.67,8.96,11,3.67,0.58,52,17.33,23.97,1.0,1.0,0.63,0.45,1.53,157.69
39794,76,57472,39154642,35,8.75,12.2,17,4.25,2.22,64,16.0,25.36,1.0,1.0,0.4,0.28,3.76,176.01
39795,45,761,354924,17,5.67,7.37,8,2.67,1.53,35,11.67,16.77,1.0,1.0,0.44,0.39,6.94,183.18
39796,18,707,96675,13,4.33,4.16,11,3.67,2.52,15,5.0,4.58,0.99,1.0,0.58,0.58,14.67,150.31
39797,38,874,134197,21,7.0,8.66,21,7.0,6.93,31,10.33,12.7,0.92,0.91,0.33,0.33,14.63,134.59
39798,33,706,322478,17,5.67,7.37,10,3.33,3.21,23,7.67,9.87,0.77,0.75,0.5,0.44,7.61,105.91
39799,27,91,16663,18,4.5,3.42,16,4.0,2.58,27,6.75,7.14,0.88,0.85,0.45,0.41,1.04,175.24
39800,19,97,28660,13,4.33,1.53,11,3.67,0.58,16,5.33,3.21,0.91,0.88,0.35,0.35,16.93,171.75
39801,26,208,72980,14,7.0,5.66,8,4.0,1.41,20,10.0,9.9,0.85,0.88,0.29,0.16,1.44,177.32
39802,57,7700,4791208,19,6.33,7.57,14,4.67,4.73,38,12.67,18.5,1.0,1.0,0.72,0.54,4.64,174.18
39803,21,204,84971,12,3.0,2.45,13,3.25,2.22,21,5.25,5.97,0.74,0.75,0.81,0.84,16.05,159.76
39804,59,1064,452906,27,6.75,4.86,19,4.75,2.87,48,12.0,10.92,0.87,0.74,0.49,0.4,8.53,138.57
39805,88,3989,1265287,34,11.33,6.51,20,6.67,0.58,75,25.0,17.35,0.91,0.89,0.51,0.27,10.95,102.55
39806,74,845,329220,30,7.5,7.68,21,5.25,3.95,61,15.25,18.86,0.83,0.81,0.59,0.45,5.06,149.0
39807,21,5519,1646808,11,3.67,2.52,12,4.0,2.65,17,5.67,5.03,0.97,0.95,0.56,0.53,28.11,96.39
39808,62,7898,3818123,26,6.5,5.8,16,4.0,3.16,47,11.75,12.09,0.69,0.7,0.65,0.56,9.52,168.01
39809,42,1478,185393,23,5.75,2.75,18,4.5,1.73,36,9.0,6.98,0.87,0.9,0.47,0.37,4.49,165.22
39810,92,5214,1354768,22,7.33,4.73,9,3.0,1.73,40,13.33,9.87,0.99,1.0,0.59,0.38,7.15,108.61
39811,73,18190,21316307,33,8.25,5.85,18,4.5,2.65,62,15.5,14.2,0.88,0.93,0.48,0.43,11.25,151.09
39812,42,3188,1949446,26,6.5,3.51,18,4.5,1.91,38,9.5,6.86,0.97,0.98,0.46,0.31,14.29,146.27
39813,25,115,14600,19,4.75,3.59,16,4.0,1.41,23,5.75,4.86,0.82,0.83,0.54,0.48,1.81,172.43
39814,18,123,30737,16,8.0,2.83,13,6.5,0.71,18,9.0,4.24,0.88,0.93,0.52,0.44,0.11,172.92
39815,24,146,21899,16,4.0,2.94,15,3.75,1.89,22,5.5,4.65,0.9,0.96,0.49,0.44,1.63,182.03
39816,24,112,17562,16,4.0,3.56,15,3.75,2.87,21,5.25,5.25,0.8,0.81,0.52,0.49,4.62,188.95
39817,21,160,44832,18,6.0,4.36,15,5.0,2.65,21,7.0,6.08,0.82,0.8,0.39,0.31,1.54,188.72
39818,24,221,54419,17,5.67,4.62,16,5.33,3.21,22,7.33,6.66,0.91,0.89,0.57,0.52,6.64,175.39
39819,23,119,25221,15,7.5,6.36,12,6.0,2.83,20,10.0,8.49,0.96,0.97,0.52,0.38,7.16,150.8
39820,19,130,24935,14,4.67,2.08,15,5.0,1.73,18,6.0,3.46,0.97,0.99,0.46,0.35,4.63,127.36
39821,26,185,48381,12,3.0,2.71,13,3.25,1.89,21,5.25,4.03,0.73,0.75,0.38,0.36,11.49,150.94
39822,39,9015,5665611,25,6.25,4.5,20,5.0,2.71,29,7.25,5.85,0.55,0.37,0.47,0.44,11.39,157.28
39823,23,120,18792,13,4.33,3.51,15,5.0,2.65,19,6.33,5.13,0.9,0.95,0.48,0.41,8.64,166.29
39824,36,341,83394,20,5.0,4.76,19,4.75,3.1,32,8.0,8.83,0.8,0.78,0.43,0.35,4.79,157.76
39825,28,195,48333,12,4.0,4.36,14,4.67,4.62,25,8.33,10.97,0.97,0.99,0.62,0.48,6.54,166.53
39826,17,639,74233,15,5.0,4.36,12,4.0,2.65,15,5.0,4.36,0.93,0.95,0.43,0.43,24.06,135.75
39827,20,689,97231,15,3.75,4.86,15,3.75,3.59,19,4.75,5.56,1.0,1.0,0.67,0.68,7.34,197.58
39828,16,84,20215,13,3.25,1.5,14,3.5,1.73,15,3.75,2.06,0.97,0.95,0.33,0.3,0.93,152.8
39829,22,2049,633870,14,4.67,4.62,10,3.33,2.31,20,6.67,8.08,1.0,1.0,0.5,0.43,11.73,134.74
39830,19,798,131910,12,6.0,7.07,10,5.0,4.24,15,7.5,9.19,1.0,1.0,0.47,0.47,15.19,79.88
39831,28,124,44829,17,4.25,3.59,18,4.5,3.51,25,6.25,6.4,0.98,0.99,0.47,0.36,0.85,119.98
39832,25,204,42974,19,4.75,3.86,18,4.5,3.42,23,5.75,5.74,0.83,0.81,0.52,0.44,6.42,116.34
39833,26,110,23511,19,4.75,2.22,19,4.75,0.96,26,6.5,3.7,0.94,0.89,0.26,0.27,9.83,169.32
39834,18,68,9108,12,4.0,2.65,15,5.0,3.46,15,5.0,3.61,0.61,0.6,0.71,0.73,9.72,197.92
39835,16,78,25955,12,4.0,2.0,11,3.67,1.53,15,5.0,3.61,0.97,0.99,0.3,0.2,2.06,127.12
39836,34,286,102206,22,5.5,4.2,18,4.5,2.52,31,7.75,8.42,0.95,0.95,0.47,0.47,8.79,156.95
39837,23,56,8068,18,6.0,2.65,18,6.0,2.65,23,7.67,2.52,0.8,0.78,0.38,0.33,1.74,190.13
39838,18,97,22822,13,4.33,2.89,12,4.0,3.0,17,5.67,4.51,0.78,0.75,0.57,0.48,2.11,176.24
39839,18,68,9038,14,7.0,4.24,11,5.5,2.12,16,8.0,4.24,0.84,0.79,0.46,0.46,4.98,105.26
39840,17,84,8775,11,5.5,6.36,12,6.0,5.66,15,7.5,7.78,0.97,0.97,0.47,0.5,2.55,183.78
39841,18,79,6445,14,4.67,3.06,13,4.33,2.52,18,6.0,5.29,0.87,0.87,0.64,0.66,9.45,146.36
39842,26,739,113104,11,5.5,4.95,10,5.0,4.24,17,8.5,6.36,0.98,0.98,0.26,0.26,17.12,106.65
39843,23,110,12872,15,5.0,3.61,12,4.0,2.0,21,7.0,6.24,0.96,0.95,0.81,0.83,13.05,162.27
39844,22,177,43055,15,5.0,5.29,11,3.67,3.06,19,6.33,6.81,0.96,0.98,0.65,0.57,10.44,167.02
39845,30,208,47311,19,6.33,6.66,14,4.67,3.79,26,8.67,9.81,0.92,0.93,0.46,0.34,1.88,103.51
39846,26,106,16180,19,4.75,3.3,21,5.25,2.75,23,5.75,3.86,0.94,0.96,0.58,0.56,2.67,154.5
39847,16,78,19493,13,4.33,3.21,10,3.33,0.58,15,5.0,4.36,0.81,0.87,0.67,0.65,9.79,196.6
39848,45,3579,880481,26,6.5,5.45,21,5.25,2.36,35,8.75,7.89,0.88,0.81,0.47,0.46,16.18,191.26
39849,20,105,25767,13,4.33,4.04,9,3.0,1.73,17,5.67,6.35,0.39,0.37,0.34,0.3,14.5,113.38
39850,24,107,18937,17,5.67,3.79,18,6.0,4.36,23,7.67,7.23,0.91,0.95,0.44,0.34,7.03,113.1
39851,29,142,27395,18,4.5,3.7,17,4.25,2.63,25,6.25,6.55,0.96,0.98,0.49,0.43,8.98,170.21
39852,26,187,31980,13,6.5,4.95,12,6.0,1.41,22,11.0,8.49,0.92,0.96,0.52,0.42,8.48,113.08
39853,20,2243,726620,13,3.25,3.86,13,3.25,3.2,16,4.0,4.69,1.0,1.0,0.6,0.56,10.98,125.08
39854,24,685,87004,16,4.0,3.16,15,3.75,2.36,24,6.0,6.16,0.78,0.79,0.43,0.41,14.32,112.88
39855,23,102,16949,13,4.33,1.53,13,4.33,1.53,17,5.67,1.53,0.94,0.98,0.52,0.41,17.2,147.37
39856,20,93,21850,14,4.67,2.89,12,4.0,1.73,19,6.33,5.77,0.8,0.69,0.43,0.51,3.76,161.22
39857,42,159,24454,20,6.67,5.69,19,6.33,4.04,30,10.0,8.72,0.91,0.93,0.57,0.5,13.55,166.69
39858,23,106,19410,15,5.0,7.0,12,4.0,4.36,21,7.0,9.54,0.82,0.68,0.4,0.5,8.06,100.58
39859,27,740,109277,17,4.25,2.63,17,4.25,1.71,24,6.0,4.83,0.9,0.73,0.28,0.29,23.85,156.38
39860,36,167,29881,26,6.5,5.26,17,4.25,1.71,29,7.25,6.08,0.89,0.87,0.65,0.58,3.1,162.68
39861,54,800,119856,26,8.67,5.51,27,9.0,3.61,38,12.67,9.07,0.95,0.94,0.56,0.42,12.07,123.71
39862,30,108,24732,18,4.5,3.11,20,5.0,2.58,28,7.0,6.22,0.92,0.9,0.41,0.22,4.78,157.68
39863,36,2443,761284,20,5.0,3.37,17,4.25,2.06,30,7.5,7.68,1.0,1.0,0.48,0.36,23.12,159.46
39864,28,234,69877,18,6.0,5.2,16,5.33,4.04,26,8.67,8.96,0.85,0.8,0.57,0.48,9.53,119.72
39865,29,228,65186,18,4.5,4.51,17,4.25,2.63,26,6.5,7.05,0.8,0.8,0.46,0.42,6.07,170.52
39866,38,269,61928,21,7.0,5.2,19,6.33,3.21,27,9.0,7.81,0.97,0.99,0.37,0.28,18.43,135.09
39867,24,118,18864,15,3.75,3.1,18,4.5,2.08,23,5.75,4.35,0.94,0.94,0.65,0.58,1.37,179.94
39868,20,171,39883,12,4.0,2.65,13,4.33,1.53,19,6.33,4.93,0.92,0.94,0.36,0.25,11.47,160.22
39869,24,120,33356,20,5.0,2.94,16,4.0,1.41,23,5.75,4.35,0.99,1.0,0.39,0.37,0.22,162.12
39870,17,171,42979,11,3.67,1.15,13,4.33,2.31,15,5.0,3.46,0.82,0.75,0.42,0.39,0.5,166.9
39871,34,224,44033,21,5.25,5.97,19,4.75,4.5,25,6.25,7.37,0.87,0.84,0.76,0.72,6.67,150.6
39872,27,153,37516,18,6.0,3.0,18,6.0,3.61,23,7.67,5.69,0.76,0.72,0.57,0.53,0.64,208.15
39873,27,151,32004,21,7.0,5.29,22,7.33,4.16,26,8.67,6.43,0.83,0.87,0.45,0.38,12.07,141.88
39874,20,141,30674,11,3.67,1.53,13,4.33,0.58,17,5.67,2.89,0.96,0.98,0.49,0.43,2.52,181.06
39875,20,216,40560,13,4.33,4.93,11,3.67,2.89,17,5.67,6.35,0.49,0.43,0.5,0.57,9.69,170.23
39876,22,2650,899843,13,6.5,3.54,7,3.5,0.71,20,10.0,7.07,0.72,0.66,0.54,0.55,18.69,158.7
39877,17,317,33672,14,4.67,2.08,12,4.0,1.0,15,5.0,2.65,0.89,0.87,0.67,0.54,26.26,188.52
39878,29,155,22903,18,6.0,3.46,19,6.33,1.53,25,8.33,5.77,0.8,0.75,0.3,0.25,6.78,142.18
39879,26,94,18767,19,4.75,3.77,18,4.5,3.32,22,5.5,5.2,0.91,0.9,0.38,0.32,5.65,213.84
39880,35,790,119529,21,5.25,2.63,25,6.25,2.87,30,7.5,5.2,0.94,0.91,0.51,0.48,18.45,168.99
39881,21,91,6908,10,2.5,2.38,11,2.75,1.26,14,3.5,2.52,0.93,0.94,0.74,0.74,28.71,145.74
39882,17,46,2925,13,6.5,3.54,11,5.5,2.12,14,7.0,4.24,0.98,0.98,0.33,0.36,17.24,154.31
39883,19,211,134784,14,3.5,3.11,15,3.75,2.22,16,4.0,2.71,0.92,0.94,0.42,0.46,1.14,150.91
39884,24,295,82905,17,4.25,3.5,16,4.0,2.45,20,5.0,3.37,0.73,0.67,0.45,0.42,0.8,164.16
39885,21,41,2748,15,5.0,2.65,17,5.67,2.52,20,6.67,4.04,0.78,0.68,0.29,0.23,0.65,177.78
39886,21,114,22791,17,4.25,1.26,18,4.5,1.29,19,4.75,1.71,0.74,0.65,0.48,0.45,16.85,156.08
